year,source_file,page,table_index,rows,cols,provavel_ruido,csv_path,first_row_preview
2003,Relatório Anual 2003 (PDF).pdf,79,1,11,10,False,data/processed/pdf_raw/2003/p079_t1.csv,Vítimas mortais | Feridos graves | Feridos leves | Total de vítimas
2003,Relatório Anual 2003 (PDF).pdf,80,0,86,15,False,data/processed/pdf_raw/2003/p080_t0.csv,Jan | Fev | Mar | Abr | Mai | Jun | Jul | Ago | Set | Out | Nov | Dez | Total
2003,Relatório Anual 2003 (PDF).pdf,81,0,48,7,False,data/processed/pdf_raw/2003/p081_t0.csv,Acidentes | Acidentes
2003,Relatório Anual 2003 (PDF).pdf,82,0,32,7,False,data/processed/pdf_raw/2003/p082_t0.csv,Acidentes c/ | Feridos | Feridos | Total de
2003,Relatório Anual 2003 (PDF).pdf,83,0,22,15,False,data/processed/pdf_raw/2003/p083_t0.csv,
2003,Relatório Anual 2003 (PDF).pdf,83,1,22,15,False,data/processed/pdf_raw/2003/p083_t1.csv,
2003,Relatório Anual 2003 (PDF).pdf,84,0,3,1,True,data/processed/pdf_raw/2003/p084_t0.csv,
2003,Relatório Anual 2003 (PDF).pdf,84,1,3,3,False,data/processed/pdf_raw/2003/p084_t1.csv,
2003,Relatório Anual 2003 (PDF).pdf,84,2,2,2,False,data/processed/pdf_raw/2003/p084_t2.csv,
2003,Relatório Anual 2003 (PDF).pdf,84,3,3,3,False,data/processed/pdf_raw/2003/p084_t3.csv,
2003,Relatório Anual 2003 (PDF).pdf,84,4,2,2,False,data/processed/pdf_raw/2003/p084_t4.csv,
2003,Relatório Anual 2003 (PDF).pdf,84,5,3,3,False,data/processed/pdf_raw/2003/p084_t5.csv,
2003,Relatório Anual 2003 (PDF).pdf,84,6,2,3,False,data/processed/pdf_raw/2003/p084_t6.csv,
2003,Relatório Anual 2003 (PDF).pdf,84,7,2,2,False,data/processed/pdf_raw/2003/p084_t7.csv,
2003,Relatório Anual 2003 (PDF).pdf,84,8,2,2,False,data/processed/pdf_raw/2003/p084_t8.csv,
2003,Relatório Anual 2003 (PDF).pdf,84,9,2,2,False,data/processed/pdf_raw/2003/p084_t9.csv,
2003,Relatório Anual 2003 (PDF).pdf,84,10,2,2,False,data/processed/pdf_raw/2003/p084_t10.csv,
2003,Relatório Anual 2003 (PDF).pdf,84,11,3,3,False,data/processed/pdf_raw/2003/p084_t11.csv,
2003,Relatório Anual 2003 (PDF).pdf,84,12,2,2,False,data/processed/pdf_raw/2003/p084_t12.csv,
2003,Relatório Anual 2003 (PDF).pdf,85,0,56,9,False,data/processed/pdf_raw/2003/p085_t0.csv,Distrito de Aveiro
2003,Relatório Anual 2003 (PDF).pdf,86,0,11,10,False,data/processed/pdf_raw/2003/p086_t0.csv,"Acidentes com
vítimas | Acidentes com mortos
e/ou feridos graves | Acidentes com"
2003,Relatório Anual 2003 (PDF).pdf,86,1,6,10,False,data/processed/pdf_raw/2003/p086_t1.csv,Vítimas mortais | Feridos graves | Feridos leves | Total de vítimas
2003,Relatório Anual 2003 (PDF).pdf,87,0,50,15,False,data/processed/pdf_raw/2003/p087_t0.csv,Jan | Fev | Mar | Abr | Mai | Jun | Jul | Ago | Set | Out | Nov | Dez | Total
2003,Relatório Anual 2003 (PDF).pdf,88,0,23,7,False,data/processed/pdf_raw/2003/p088_t0.csv,Acidentes
2003,Relatório Anual 2003 (PDF).pdf,88,1,20,7,False,data/processed/pdf_raw/2003/p088_t1.csv,Acidentes c/ | Feridos | Feridos | Total de
2003,Relatório Anual 2003 (PDF).pdf,89,0,13,15,False,data/processed/pdf_raw/2003/p089_t0.csv,
2003,Relatório Anual 2003 (PDF).pdf,89,1,13,15,False,data/processed/pdf_raw/2003/p089_t1.csv,
2003,Relatório Anual 2003 (PDF).pdf,90,0,3,3,False,data/processed/pdf_raw/2003/p090_t0.csv,
2003,Relatório Anual 2003 (PDF).pdf,90,1,2,2,False,data/processed/pdf_raw/2003/p090_t1.csv,
2003,Relatório Anual 2003 (PDF).pdf,90,2,3,3,False,data/processed/pdf_raw/2003/p090_t2.csv,
2003,Relatório Anual 2003 (PDF).pdf,90,3,3,3,False,data/processed/pdf_raw/2003/p090_t3.csv,
2003,Relatório Anual 2003 (PDF).pdf,90,4,2,2,False,data/processed/pdf_raw/2003/p090_t4.csv,
2003,Relatório Anual 2003 (PDF).pdf,90,5,2,2,False,data/processed/pdf_raw/2003/p090_t5.csv,
2003,Relatório Anual 2003 (PDF).pdf,90,6,2,2,False,data/processed/pdf_raw/2003/p090_t6.csv,
2003,Relatório Anual 2003 (PDF).pdf,90,7,2,2,False,data/processed/pdf_raw/2003/p090_t7.csv,
2003,Relatório Anual 2003 (PDF).pdf,90,8,2,2,False,data/processed/pdf_raw/2003/p090_t8.csv,
2003,Relatório Anual 2003 (PDF).pdf,91,0,53,9,False,data/processed/pdf_raw/2003/p091_t0.csv,Distrito de Lisboa
2003,Relatório Anual 2003 (PDF).pdf,92,0,30,9,False,data/processed/pdf_raw/2003/p092_t0.csv,Distrito de Santarém
2003,Relatório Anual 2003 (PDF).pdf,93,0,8,11,False,data/processed/pdf_raw/2003/p093_t0.csv,"Acidentes com
vítimas | Acidentes com mortos
e/ou feridos graves | Acidentes com"
2003,Relatório Anual 2003 (PDF).pdf,93,1,2,1,True,data/processed/pdf_raw/2003/p093_t1.csv,REGIÃO
2003,Relatório Anual 2003 (PDF).pdf,93,2,8,10,False,data/processed/pdf_raw/2003/p093_t2.csv,Vítimas mortais | Feridos graves | Feridos leves | Total de vítimas
2003,Relatório Anual 2003 (PDF).pdf,94,0,26,15,False,data/processed/pdf_raw/2003/p094_t0.csv,Jan | Fev | Mar | Abr | Mai | Jun | Jul | Ago | Set | Out | Nov | Dez | Total
2003,Relatório Anual 2003 (PDF).pdf,94,1,19,7,False,data/processed/pdf_raw/2003/p094_t1.csv,Acidentes
2003,Relatório Anual 2003 (PDF).pdf,95,0,18,7,False,data/processed/pdf_raw/2003/p095_t0.csv,Acidentes c/ | Mortos | Feridos | Feridos | Total de
2003,Relatório Anual 2003 (PDF).pdf,95,1,13,15,False,data/processed/pdf_raw/2003/p095_t1.csv,
2003,Relatório Anual 2003 (PDF).pdf,95,2,13,15,False,data/processed/pdf_raw/2003/p095_t2.csv,
2003,Relatório Anual 2003 (PDF).pdf,96,0,3,1,True,data/processed/pdf_raw/2003/p096_t0.csv,
2003,Relatório Anual 2003 (PDF).pdf,96,1,3,3,False,data/processed/pdf_raw/2003/p096_t1.csv,
2003,Relatório Anual 2003 (PDF).pdf,96,2,3,3,False,data/processed/pdf_raw/2003/p096_t2.csv,
2003,Relatório Anual 2003 (PDF).pdf,96,3,3,3,False,data/processed/pdf_raw/2003/p096_t3.csv,
2003,Relatório Anual 2003 (PDF).pdf,96,4,3,3,False,data/processed/pdf_raw/2003/p096_t4.csv,
2003,Relatório Anual 2003 (PDF).pdf,96,5,2,2,False,data/processed/pdf_raw/2003/p096_t5.csv,
2003,Relatório Anual 2003 (PDF).pdf,96,6,2,2,False,data/processed/pdf_raw/2003/p096_t6.csv,
2003,Relatório Anual 2003 (PDF).pdf,96,7,3,4,False,data/processed/pdf_raw/2003/p096_t7.csv,
2003,Relatório Anual 2003 (PDF).pdf,96,8,2,2,False,data/processed/pdf_raw/2003/p096_t8.csv,
2003,Relatório Anual 2003 (PDF).pdf,97,0,5,9,False,data/processed/pdf_raw/2003/p097_t0.csv,"REGIÃO DO
ALGARVE | Acidentes com
vítimas | Acidentes com mortos | Acidentes com"
2003,Relatório Anual 2003 (PDF).pdf,97,1,5,9,False,data/processed/pdf_raw/2003/p097_t1.csv,Vítimas mortais | Feridos graves | Feridos leves | Total de vítimas
2003,Relatório Anual 2003 (PDF).pdf,97,2,14,15,False,data/processed/pdf_raw/2003/p097_t2.csv,REGIÃO DO ALGARVE | Jan | Fev | Mar | Abr | Mai | Jun | Jul | Ago | Set | Out | 
2003,Relatório Anual 2003 (PDF).pdf,98,0,4,7,False,data/processed/pdf_raw/2003/p098_t0.csv,"REGIÃO DO ALGARVE | Acidentes
com vítimas | Acidentes com
mortos e/ou
f. graves "
2003,Relatório Anual 2003 (PDF).pdf,98,1,12,7,False,data/processed/pdf_raw/2003/p098_t1.csv,Acidentes c/ | Feridos
2003,Relatório Anual 2003 (PDF).pdf,98,2,3,3,False,data/processed/pdf_raw/2003/p098_t2.csv,
2003,Relatório Anual 2003 (PDF).pdf,99,0,10,6,False,data/processed/pdf_raw/2003/p099_t0.csv,Feridos graves
2003,Relatório Anual 2003 (PDF).pdf,99,1,3,3,False,data/processed/pdf_raw/2003/p099_t1.csv,
2003,Relatório Anual 2003 (PDF).pdf,99,2,18,9,False,data/processed/pdf_raw/2003/p099_t2.csv,Distrito de Faro
2003,Relatório Anual 2003 (PDF).pdf,100,0,54,3,False,data/processed/pdf_raw/2003/p100_t0.csv,
2003,Relatório Anual 2003 (PDF).pdf,101,0,19,5,False,data/processed/pdf_raw/2003/p101_t0.csv,Extensão | milhões veículos x km
2003,Relatório Anual 2003 (PDF).pdf,102,0,53,3,False,data/processed/pdf_raw/2003/p102_t0.csv,
2003,Relatório Anual 2003 (PDF).pdf,103,0,15,6,False,data/processed/pdf_raw/2003/p103_t0.csv,Homens | Mulheres
2003,Relatório Anual 2003 (PDF).pdf,103,1,9,21,False,data/processed/pdf_raw/2003/p103_t1.csv,
2003,Relatório Anual 2003 (PDF).pdf,103,2,22,6,False,data/processed/pdf_raw/2003/p103_t2.csv,Homens | Mulheres
2003,Relatório Anual 2003 (PDF).pdf,104,0,32,8,False,data/processed/pdf_raw/2003/p104_t0.csv,1999 | 2000 | 2001 | 2002 | 2003
2003,Relatório Anual 2003 (PDF).pdf,105,0,53,3,False,data/processed/pdf_raw/2003/p105_t0.csv,
2003,Relatório Anual 2003 (PDF).pdf,106,0,25,7,False,data/processed/pdf_raw/2003/p106_t0.csv,Escolas | Instrutores
2003,Relatório Anual 2003 (PDF).pdf,106,1,26,11,False,data/processed/pdf_raw/2003/p106_t1.csv,Veículos de instrução
2003,Relatório Anual 2003 (PDF).pdf,107,0,57,3,False,data/processed/pdf_raw/2003/p107_t0.csv,
2003,Relatório Anual 2003 (PDF).pdf,108,0,11,7,False,data/processed/pdf_raw/2003/p108_t0.csv,1999 | 2000 | 2001 | 2002 | 2003
2003,Relatório Anual 2003 (PDF).pdf,108,1,20,3,False,data/processed/pdf_raw/2003/p108_t1.csv,2. Veículos importados usados segundo
2003,Relatório Anual 2003 (PDF).pdf,108,2,19,4,False,data/processed/pdf_raw/2003/p108_t2.csv,3. Veículos importados usados segundo
2003,Relatório Anual 2003 (PDF).pdf,109,0,7,9,False,data/processed/pdf_raw/2003/p109_t0.csv,Gasolina | Gasóleo | Gás Auto | Total
2003,Relatório Anual 2003 (PDF).pdf,109,1,3,1,True,data/processed/pdf_raw/2003/p109_t1.csv,"5 888 196
5 835 821
5 636 686
5 508 692
5 181 874"
2003,Relatório Anual 2003 (PDF).pdf,109,2,2,1,True,data/processed/pdf_raw/2003/p109_t2.csv,
2003,Relatório Anual 2003 (PDF).pdf,109,3,2,1,True,data/processed/pdf_raw/2003/p109_t3.csv,
2003,Relatório Anual 2003 (PDF).pdf,109,4,2,1,True,data/processed/pdf_raw/2003/p109_t4.csv,
2003,Relatório Anual 2003 (PDF).pdf,110,0,46,3,False,data/processed/pdf_raw/2003/p110_t0.csv,
2003,Relatório Anual 2003 (PDF).pdf,111,0,27,6,False,data/processed/pdf_raw/2003/p111_t0.csv,Inspecções
2003,Relatório Anual 2003 (PDF).pdf,111,1,25,8,False,data/processed/pdf_raw/2003/p111_t1.csv,2002 | 2003
2003,Relatório Anual 2003 (PDF).pdf,112,0,9,11,False,data/processed/pdf_raw/2003/p112_t0.csv,"Travões | Direcção | Luzes | Suspensão | Ruído | Quadros e
acessórios | Outras"
2003,Relatório Anual 2003 (PDF).pdf,112,1,10,12,False,data/processed/pdf_raw/2003/p112_t1.csv,"NORTE | CENTRO | LISBOA E
VALE TEJO | ALENTEJO | ALGARVE"
2003,Relatório Anual 2003 (PDF).pdf,112,2,2,1,True,data/processed/pdf_raw/2003/p112_t2.csv,"Principais causas de reprovação (%)
8,9
6,4 24,1
17,0
5,4
25,5"
2003,Relatório Anual 2003 (PDF).pdf,112,3,5,9,False,data/processed/pdf_raw/2003/p112_t3.csv,"53 52
46
9 10"
2003,Relatório Anual 2003 (PDF).pdf,113,0,50,3,False,data/processed/pdf_raw/2003/p113_t0.csv,
2003,Relatório Anual 2003 (PDF).pdf,114,0,15,12,False,data/processed/pdf_raw/2003/p114_t0.csv,1999 | 2000 | 2001 | 2002 | 2003
2003,Relatório Anual 2003 (PDF).pdf,114,1,29,11,False,data/processed/pdf_raw/2003/p114_t1.csv,"Não
infractores | Infractores | Total de
testes"
2003,Relatório Anual 2003 (PDF).pdf,115,0,23,11,False,data/processed/pdf_raw/2003/p115_t0.csv,"Não
infractores | Infractores | Total de | Inf./Test."
2003,Relatório Anual 2003 (PDF).pdf,115,1,4,5,False,data/processed/pdf_raw/2003/p115_t1.csv,Acidentes | Manobras perigosas | Aleatórias
2003,Relatório Anual 2003 (PDF).pdf,115,2,8,9,False,data/processed/pdf_raw/2003/p115_t2.csv,"Não
infractores | Infractores | Total de | Inf./Test.
%"
2003,Relatório Anual 2003 (PDF).pdf,116,0,20,10,False,data/processed/pdf_raw/2003/p116_t0.csv,"Não
infractores | Infractores | Total de | Inf./Test."
2003,Relatório Anual 2003 (PDF).pdf,116,1,9,4,False,data/processed/pdf_raw/2003/p116_t1.csv,"Infractores | Total de testes | Inf./Test.
%"
2003,Relatório Anual 2003 (PDF).pdf,117,0,26,4,False,data/processed/pdf_raw/2003/p117_t0.csv,TIPO DE INFRACÇÃO | NÚMERO
2003,Relatório Anual 2003 (PDF).pdf,117,1,7,6,False,data/processed/pdf_raw/2003/p117_t1.csv,CONTRA-ORDENAÇÕES
2003,Relatório Anual 2003 (PDF).pdf,118,0,27,7,False,data/processed/pdf_raw/2003/p118_t0.csv,CONTRA-ORDENAÇÕES
2003,Relatório Anual 2003 (PDF).pdf,119,0,26,7,False,data/processed/pdf_raw/2003/p119_t0.csv,CONTRA-ORDENAÇÕES
2003,Relatório Anual 2003 (PDF).pdf,120,0,18,1,True,data/processed/pdf_raw/2003/p120_t0.csv,
2003,Relatório Anual 2003 (PDF).pdf,120,1,5,1,True,data/processed/pdf_raw/2003/p120_t1.csv,
2003,Relatório Anual 2003 (PDF).pdf,121,0,8,5,False,data/processed/pdf_raw/2003/p121_t0.csv,2002
2003,Relatório Anual 2003 (PDF).pdf,121,1,8,5,False,data/processed/pdf_raw/2003/p121_t1.csv,2003
2003,Relatório Anual 2003 (PDF).pdf,121,2,10,13,False,data/processed/pdf_raw/2003/p121_t2.csv,1999 | 2000 | 2001 | 2002 | 2003
2003,Relatório Anual 2003 (PDF).pdf,122,0,15,7,False,data/processed/pdf_raw/2003/p122_t0.csv,Escalões em c.c. | Madeira (1) | Açores
2003,Relatório Anual 2003 (PDF).pdf,122,1,9,4,False,data/processed/pdf_raw/2003/p122_t1.csv,Madeira | Açores
2003,Relatório Anual 2003 (PDF).pdf,123,0,19,4,False,data/processed/pdf_raw/2003/p123_t0.csv,TIPO DE INFRACÇÃO | NÚMERO
2003,Relatório Anual 2003 (PDF).pdf,123,1,19,4,False,data/processed/pdf_raw/2003/p123_t1.csv,TIPO DE INFRACÇÃO | NÚMERO
2003,Relatório Anual 2003 (PDF).pdf,124,0,36,3,False,data/processed/pdf_raw/2003/p124_t0.csv,
2003,Relatório Anual 2003 (PDF).pdf,125,0,32,8,False,data/processed/pdf_raw/2003/p125_t0.csv,Vítimas mortais1 | População2 | Mortos/100 000 hab.
2004,Relatório Anual 2004 (PDF).pdf,0,0,70,1,True,data/processed/pdf_raw/2004/p000_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,5,0,47,3,False,data/processed/pdf_raw/2004/p005_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,9,0,14,27,False,data/processed/pdf_raw/2004/p009_t0.csv,Geral | Dentro localidades | Peões | Utentes veículos
2004,Relatório Anual 2004 (PDF).pdf,10,0,1,13,True,data/processed/pdf_raw/2004/p010_t0.csv,1865 | 1750 | 1629 | 1466 | 1469 | 1356 | 1135 | Mé | dia 199 | 8-200 | 0=1748 |
2004,Relatório Anual 2004 (PDF).pdf,10,1,1,13,True,data/processed/pdf_raw/2004/p010_t1.csv,"8177 | 7697 | 6918 | 5797 | 4770 | 4659 | 4190 | Média | 1998-20 | 00=759 | 7
37"
2004,Relatório Anual 2004 (PDF).pdf,11,0,1,13,True,data/processed/pdf_raw/2004/p011_t0.csv,762 | 759 | 634 | 632 | 613 | 578 | 488 | M | édia 19 | 98-200 | 0=718 | 287
2004,Relatório Anual 2004 (PDF).pdf,11,1,1,13,True,data/processed/pdf_raw/2004/p011_t1.csv,5177 | 4804 | 4163 | 3365 | 2739 | 2734 | 2587 | M | édia 19 | 98-200 | 0=4715 |
2004,Relatório Anual 2004 (PDF).pdf,12,0,1,13,True,data/processed/pdf_raw/2004/p012_t0.csv,356 | 345 | 337 | 296 | 297 | 246 | 204 | M | édia 19 | 98-2000 | =346 | 138
2004,Relatório Anual 2004 (PDF).pdf,12,1,1,13,True,data/processed/pdf_raw/2004/p012_t1.csv,"1711 | 1537 | 1365 | 1098 | 906 | 902 | 766 | Média 1 | 998-20 | 00=153 | 8
615"
2004,Relatório Anual 2004 (PDF).pdf,13,0,1,13,True,data/processed/pdf_raw/2004/p013_t0.csv,488 | 444 | 383 | 362 | 324 | 325 | 273 | M | édia 19 | 98-200 | 0=438 | 175
2004,Relatório Anual 2004 (PDF).pdf,13,1,1,13,True,data/processed/pdf_raw/2004/p013_t1.csv,2558 | 2218 | 1905 | 1522 | 1141 | 1213 | 1107 | M | édia 199 | 8-200 | 0=2227 |
2004,Relatório Anual 2004 (PDF).pdf,20,0,28,22,False,data/processed/pdf_raw/2004/p020_t0.csv,"Acidentes
com
vítimas | Acidentes
com mortos
e/ou f. graves | Acidentes
com
mort"
2004,Relatório Anual 2004 (PDF).pdf,21,0,3,1,True,data/processed/pdf_raw/2004/p021_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,21,1,14,36,False,data/processed/pdf_raw/2004/p021_t1.csv,1
2004,Relatório Anual 2004 (PDF).pdf,21,2,6,1,True,data/processed/pdf_raw/2004/p021_t2.csv,"1989: Obrigatoriedade do tacógrafo 1992: Inspecções periódicas
Agravamento das s"
2004,Relatório Anual 2004 (PDF).pdf,22,0,25,5,False,data/processed/pdf_raw/2004/p022_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,23,0,35,13,False,data/processed/pdf_raw/2004/p023_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,23,1,2,2,False,data/processed/pdf_raw/2004/p023_t1.csv,
2004,Relatório Anual 2004 (PDF).pdf,23,2,1,2,True,data/processed/pdf_raw/2004/p023_t2.csv,
2004,Relatório Anual 2004 (PDF).pdf,23,3,1,2,True,data/processed/pdf_raw/2004/p023_t3.csv,
2004,Relatório Anual 2004 (PDF).pdf,23,4,1,2,True,data/processed/pdf_raw/2004/p023_t4.csv,
2004,Relatório Anual 2004 (PDF).pdf,23,5,1,2,True,data/processed/pdf_raw/2004/p023_t5.csv,
2004,Relatório Anual 2004 (PDF).pdf,23,6,1,2,True,data/processed/pdf_raw/2004/p023_t6.csv,
2004,Relatório Anual 2004 (PDF).pdf,23,7,1,2,True,data/processed/pdf_raw/2004/p023_t7.csv,
2004,Relatório Anual 2004 (PDF).pdf,23,8,1,2,True,data/processed/pdf_raw/2004/p023_t8.csv,
2004,Relatório Anual 2004 (PDF).pdf,23,9,1,2,True,data/processed/pdf_raw/2004/p023_t9.csv,
2004,Relatório Anual 2004 (PDF).pdf,24,0,24,13,False,data/processed/pdf_raw/2004/p024_t0.csv,"Total de
vítimas"
2004,Relatório Anual 2004 (PDF).pdf,24,1,16,13,False,data/processed/pdf_raw/2004/p024_t1.csv,"Acidentes c/
vítimas"
2004,Relatório Anual 2004 (PDF).pdf,24,2,25,13,False,data/processed/pdf_raw/2004/p024_t2.csv,"Total de
vítimas"
2004,Relatório Anual 2004 (PDF).pdf,25,0,16,13,False,data/processed/pdf_raw/2004/p025_t0.csv,"Vítimas
mortais"
2004,Relatório Anual 2004 (PDF).pdf,25,1,45,13,False,data/processed/pdf_raw/2004/p025_t1.csv,"Acidentes c/
vítimas | Vítimas
mortais"
2004,Relatório Anual 2004 (PDF).pdf,26,0,34,13,False,data/processed/pdf_raw/2004/p026_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,27,0,55,13,False,data/processed/pdf_raw/2004/p027_t0.csv,Acidentes c/ | Vítimas | Feridos | Total de | Índice de
2004,Relatório Anual 2004 (PDF).pdf,28,0,20,11,False,data/processed/pdf_raw/2004/p028_t0.csv,Atropelamento | Total veículos | Parque | V/1000
2004,Relatório Anual 2004 (PDF).pdf,28,1,21,7,False,data/processed/pdf_raw/2004/p028_t1.csv,
2004,Relatório Anual 2004 (PDF).pdf,29,0,13,11,False,data/processed/pdf_raw/2004/p029_t0.csv,Vítimas mortais | Feridos graves | M e FG por 100
2004,Relatório Anual 2004 (PDF).pdf,29,1,16,11,False,data/processed/pdf_raw/2004/p029_t1.csv,Vítimas | Feridos graves | M e FG por 100
2004,Relatório Anual 2004 (PDF).pdf,29,2,27,11,False,data/processed/pdf_raw/2004/p029_t2.csv,M/1000
2004,Relatório Anual 2004 (PDF).pdf,30,0,38,7,False,data/processed/pdf_raw/2004/p030_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,31,0,37,7,False,data/processed/pdf_raw/2004/p031_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,32,0,8,16,False,data/processed/pdf_raw/2004/p032_t0.csv,"61,8
57,2
48,4 51,5 49,7 50,2
42,8
38,2"
2004,Relatório Anual 2004 (PDF).pdf,32,1,12,50,False,data/processed/pdf_raw/2004/p032_t1.csv,Mortos
2004,Relatório Anual 2004 (PDF).pdf,33,0,23,9,False,data/processed/pdf_raw/2004/p033_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,33,1,13,13,False,data/processed/pdf_raw/2004/p033_t1.csv,"28
2 Mortos"
2004,Relatório Anual 2004 (PDF).pdf,34,0,28,9,False,data/processed/pdf_raw/2004/p034_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,34,1,16,9,False,data/processed/pdf_raw/2004/p034_t1.csv,
2004,Relatório Anual 2004 (PDF).pdf,35,0,72,9,False,data/processed/pdf_raw/2004/p035_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,36,0,34,7,False,data/processed/pdf_raw/2004/p036_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,37,0,33,7,False,data/processed/pdf_raw/2004/p037_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,38,0,4,3,False,data/processed/pdf_raw/2004/p038_t0.csv,"58,7 58,3 57,2
54,7
45,3
41,3 41,5 42,7"
2004,Relatório Anual 2004 (PDF).pdf,38,1,3,3,False,data/processed/pdf_raw/2004/p038_t1.csv,
2004,Relatório Anual 2004 (PDF).pdf,38,2,4,3,False,data/processed/pdf_raw/2004/p038_t2.csv,
2004,Relatório Anual 2004 (PDF).pdf,38,3,2,2,False,data/processed/pdf_raw/2004/p038_t3.csv,
2004,Relatório Anual 2004 (PDF).pdf,38,4,9,40,False,data/processed/pdf_raw/2004/p038_t4.csv,"Mortos
Feridos graves"
2004,Relatório Anual 2004 (PDF).pdf,38,5,1,2,True,data/processed/pdf_raw/2004/p038_t5.csv,
2004,Relatório Anual 2004 (PDF).pdf,39,0,11,9,False,data/processed/pdf_raw/2004/p039_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,39,1,8,10,False,data/processed/pdf_raw/2004/p039_t1.csv,"2,0"
2004,Relatório Anual 2004 (PDF).pdf,39,2,12,9,False,data/processed/pdf_raw/2004/p039_t2.csv,
2004,Relatório Anual 2004 (PDF).pdf,40,0,9,9,False,data/processed/pdf_raw/2004/p040_t0.csv,Feridos graves
2004,Relatório Anual 2004 (PDF).pdf,40,1,14,9,False,data/processed/pdf_raw/2004/p040_t1.csv,
2004,Relatório Anual 2004 (PDF).pdf,40,2,10,9,False,data/processed/pdf_raw/2004/p040_t2.csv,
2004,Relatório Anual 2004 (PDF).pdf,41,0,19,7,False,data/processed/pdf_raw/2004/p041_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,41,1,12,29,False,data/processed/pdf_raw/2004/p041_t1.csv,Homens
2004,Relatório Anual 2004 (PDF).pdf,42,0,34,7,False,data/processed/pdf_raw/2004/p042_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,43,0,34,7,False,data/processed/pdf_raw/2004/p043_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,44,0,3,2,False,data/processed/pdf_raw/2004/p044_t0.csv,"92,6
86,7
73,1 74,6
26,6 25,0
12,7
7,2"
2004,Relatório Anual 2004 (PDF).pdf,44,1,4,3,False,data/processed/pdf_raw/2004/p044_t1.csv,
2004,Relatório Anual 2004 (PDF).pdf,44,2,3,4,False,data/processed/pdf_raw/2004/p044_t2.csv,
2004,Relatório Anual 2004 (PDF).pdf,44,3,3,3,False,data/processed/pdf_raw/2004/p044_t3.csv,
2004,Relatório Anual 2004 (PDF).pdf,44,4,15,44,False,data/processed/pdf_raw/2004/p044_t4.csv,Mortos
2004,Relatório Anual 2004 (PDF).pdf,44,5,1,2,True,data/processed/pdf_raw/2004/p044_t5.csv,
2004,Relatório Anual 2004 (PDF).pdf,45,0,13,11,False,data/processed/pdf_raw/2004/p045_t0.csv,Total condutores | Total condutores
2004,Relatório Anual 2004 (PDF).pdf,45,1,2,1,True,data/processed/pdf_raw/2004/p045_t1.csv,"38,6"
2004,Relatório Anual 2004 (PDF).pdf,45,2,6,7,False,data/processed/pdf_raw/2004/p045_t2.csv,"Parque
automóvel em | Cond.
mortos | Cond.
vítimas | Cond.
intervenientes | Cond"
2004,Relatório Anual 2004 (PDF).pdf,46,0,14,11,False,data/processed/pdf_raw/2004/p046_t0.csv,Total condutores | Total condutores
2004,Relatório Anual 2004 (PDF).pdf,46,1,14,11,False,data/processed/pdf_raw/2004/p046_t1.csv,"Total condutores
vítimas | Total condutores"
2004,Relatório Anual 2004 (PDF).pdf,46,2,13,11,False,data/processed/pdf_raw/2004/p046_t2.csv,Feridos leves | Total condutores | Total condutores
2004,Relatório Anual 2004 (PDF).pdf,47,0,13,9,False,data/processed/pdf_raw/2004/p047_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,47,1,8,27,False,data/processed/pdf_raw/2004/p047_t1.csv,Mortos F.Graves F.Leves
2004,Relatório Anual 2004 (PDF).pdf,47,2,10,9,False,data/processed/pdf_raw/2004/p047_t2.csv,
2004,Relatório Anual 2004 (PDF).pdf,48,0,14,9,False,data/processed/pdf_raw/2004/p048_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,48,1,10,9,False,data/processed/pdf_raw/2004/p048_t1.csv,
2004,Relatório Anual 2004 (PDF).pdf,49,0,23,9,False,data/processed/pdf_raw/2004/p049_t0.csv,
2004,Relatório Anual 2004 (PDF).pdf,49,1,22,9,False,data/processed/pdf_raw/2004/p049_t1.csv,
2004,Relatório Anual 2004 (PDF).pdf,50,0,29,12,False,data/processed/pdf_raw/2004/p050_t0.csv,Acidentes com | Vítimas | Total de
2004,Relatório Anual 2004 (PDF).pdf,50,1,9,31,False,data/processed/pdf_raw/2004/p050_t1.csv,
2004,Relatório Anual 2004 (PDF).pdf,51,0,35,8,False,data/processed/pdf_raw/2004/p051_t0.csv,Parque | Acid. c/
